year,qtr,state,cnty,own,naics,naics3,naics4,naics5,naics_sector,super_sector,m1emp,m2emp,m3emp,wage,can_agg,rectype,filenumber,primary_key
2016,1,01,117,5,722513,722,7225,72251,72,1026,24,28,26,36,Y,C,1,68874
2016,1,01,117,5,722513,722,7225,72251,72,1026,28,27,31,41,Y,C,1,68875
2016,1,01,117,5,722513,722,7225,72251,72,1026,11,14,11,21,Y,C,1,68876
2016,1,01,117,5,722513,722,7225,72251,72,1026,13,16,15,25,Y,C,1,68877
2016,1,01,117,5,722513,722,7225,72251,72,1026,45,40,35,45,Y,C,1,68878
2016,1,01,117,5,722513,722,7225,72251,72,1026,12,15,15,25,Y,C,1,68879
2016,1,01,117,5,722513,722,7225,72251,72,1026,24,20,27,37,Y,C,1,68880
2016,1,01,117,5,722513,722,7225,72251,72,1026,23,24,21,31,Y,C,1,68881
2016,1,01,117,5,722513,722,7225,72251,72,1026,10,11,8,18,Y,C,1,68882
2016,1,01,117,5,722513,722,7225,72251,72,1026,23,21,22,32,Y,C,1,68883
2016,1,01,117,5,722513,722,7225,72251,72,1026,23,24,17,27,Y,C,1,68884
2016,1,01,117,5,722513,722,7225,72251,72,1026,19,18,14,24,Y,C,1,68885
2016,1,01,117,5,722513,722,7225,72251,72,1026,15,15,10,20,Y,C,1,68886
2016,1,01,117,5,722513,722,7225,72251,72,1026,49,45,46,56,Y,C,1,68887
2016,1,01,117,5,722513,722,7225,72251,72,1026,53,54,61,71,Y,C,1,68888
2016,1,01,117,5,722513,722,7225,72251,72,1026,11,15,14,24,Y,C,1,68889
2016,1,01,117,5,722513,722,7225,72251,72,1026,18,15,14,24,Y,C,1,68890
2016,1,01,117,5,722513,722,7225,72251,72,1026,27,30,37,47,Y,C,1,68891
2016,1,01,117,5,722513,722,7225,72251,72,1026,33,34,36,46,Y,C,1,68892
2016,1,01,117,5,722513,722,7225,72251,72,1026,11,8,5,15,Y,C,1,68893
2016,1,01,117,5,722513,722,7225,72251,72,1026,8,9,10,20,Y,C,1,68894
2016,1,01,117,5,722513,722,7225,72251,72,1026,29,34,36,46,Y,C,1,68895
2016,1,01,117,5,722513,722,7225,72251,72,1026,18,16,18,28,Y,C,1,68896
2016,1,01,117,5,722513,722,7225,72251,72,1026,15,17,18,28,Y,C,1,68897
2016,1,01,117,5,722513,722,7225,72251,72,1026,38,31,28,38,Y,C,1,68898
2016,1,01,117,5,722513,722,7225,72251,72,1026,15,16,13,23,Y,C,1,68899
2016,1,01,117,5,722513,722,7225,72251,72,1026,33,37,34,44,Y,C,1,68900
2016,1,01,117,5,722513,722,7225,72251,72,1026,4,4,4,14,Y,C,1,68901
2016,1,01,117,5,722513,722,7225,72251,72,1026,2,3,1,11,Y,C,1,68902
2016,1,01,117,5,722513,722,7225,72251,72,1026,27,27,30,40,Y,C,1,68903
2016,1,01,117,5,722513,722,7225,72251,72,1026,9,8,10,20,Y,C,1,68904
2016,1,01,117,5,722513,722,7225,72251,72,1026,20,22,23,33,Y,C,1,68905
2016,1,01,117,5,722513,722,7225,72251,72,1026,19,25,16,26,Y,C,1,68906
2016,1,01,117,5,722513,722,7225,72251,72,1026,16,16,17,27,Y,C,1,68907
2016,1,01,117,5,722513,722,7225,72251,72,1026,17,23,20,30,Y,C,1,68908
2016,1,01,117,5,722513,722,7225,72251,72,1026,45,43,52,62,Y,C,1,68909
2016,1,01,117,5,722513,722,7225,72251,72,1026,28,27,31,41,Y,C,1,68910
2016,1,01,117,5,722513,722,7225,72251,72,1026,35,31,36,46,Y,C,1,68911
2016,1,01,117,5,722513,722,7225,72251,72,1026,16,16,14,24,Y,C,1,68912
2016,1,01,117,5,722513,722,7225,72251,72,1026,19,17,17,27,Y,C,1,68913
2016,1,01,117,5,722513,722,7225,72251,72,1026,20,22,20,30,Y,C,1,68914
2016,1,01,117,5,722513,722,7225,72251,72,1026,9,13,14,24,Y,C,1,68915
2016,1,01,117,5,722513,722,7225,72251,72,1026,13,17,17,27,Y,C,1,68916
2016,1,01,117,5,722513,722,7225,72251,72,1026,8,9,7,17,Y,C,1,68917
2016,1,01,117,5,722513,722,7225,72251,72,1026,33,29,28,38,Y,C,1,68918
2016,1,01,117,5,722513,722,7225,72251,72,1026,27,33,27,37,Y,C,1,68919
2016,1,01,117,5,722513,722,7225,72251,72,1026,30,34,37,47,Y,C,1,68920
2016,1,01,117,5,722513,722,7225,72251,72,1026,33,36,32,42,Y,C,1,68921
2016,1,01,117,5,722513,722,7225,72251,72,1026,12,13,17,27,Y,C,1,68922
2016,1,01,117,5,722513,722,7225,72251,72,1026,15,19,11,21,Y,C,1,68923
2016,1,01,117,5,722513,722,7225,72251,72,1026,11,15,13,23,Y,C,1,68924
2016,1,01,117,5,722513,722,7225,72251,72,1026,10,12,14,24,Y,C,1,68925
2016,1,01,117,5,722513,722,7225,72251,72,1026,14,17,13,23,Y,C,1,68926
2016,1,01,117,5,722513,722,7225,72251,72,1026,30,25,29,39,Y,C,1,68927
2016,1,01,117,5,722513,722,7225,72251,72,1026,28,25,31,41,Y,C,1,68928
2016,1,01,117,5,722513,722,7225,72251,72,1026,9,12,10,20,Y,C,1,68929
2016,1,01,117,5,722513,722,7225,72251,72,1026,27,27,22,32,Y,C,1,68930
2016,1,01,117,5,722513,722,7225,72251,72,1026,10,11,14,24,Y,C,1,68931
2016,1,01,117,5,722513,722,7225,72251,72,1026,9,14,14,24,Y,C,1,68932
2016,1,01,117,5,722513,722,7225,72251,72,1026,21,23,27,37,Y,C,1,68933
2016,1,01,117,5,722513,722,7225,72251,72,1026,22,23,23,33,Y,C,1,68934
2016,1,01,117,5,722513,722,7225,72251,72,1026,15,15,14,24,Y,C,1,68935
2016,1,01,117,5,722513,722,7225,72251,72,1026,25,23,26,36,Y,C,1,68936
2016,1,01,117,5,722513,722,7225,72251,72,1026,27,32,30,40,Y,C,1,68937
2016,1,01,117,5,722513,722,7225,72251,72,1026,20,14,13,23,Y,C,1,68938
2016,1,01,117,5,722513,722,7225,72251,72,1026,12,9,9,19,Y,C,1,68939
2016,1,01,117,5,722513,722,7225,72251,72,1026,11,7,13,23,Y,C,1,68940
2016,1,01,117,5,722513,722,7225,72251,72,1026,30,34,26,36,Y,C,1,68941
2016,1,01,117,5,722513,722,7225,72251,72,1026,8,9,8,18,Y,C,1,68942
2016,1,01,117,5,722513,722,7225,72251,72,1026,41,33,29,39,Y,C,1,68943
2016,1,01,117,5,722513,722,7225,72251,72,1026,11,9,10,20,Y,C,1,68944
2016,1,01,117,5,722513,722,7225,72251,72,1026,27,34,30,40,Y,C,1,68945
2016,1,01,117,5,722513,722,7225,72251,72,1026,59,51,64,74,Y,C,1,68946
2016,1,01,117,5,722513,722,7225,72251,72,1026,23,18,18,28,Y,C,1,68947
2016,1,01,117,5,722513,722,7225,72251,72,1026,50,47,50,60,Y,C,1,68948
2016,1,01,117,5,722513,722,7225,72251,72,1026,42,35,36,46,Y,C,1,68949
2016,1,01,117,5,722513,722,7225,72251,72,1026,22,17,19,29,Y,C,1,68950
2016,1,01,117,5,722513,722,7225,72251,72,1026,15,12,13,23,Y,C,1,68951
2016,1,01,117,5,722513,722,7225,72251,72,1026,22,25,33,43,Y,C,1,68952
2016,1,01,117,5,722513,722,7225,72251,72,1026,15,14,11,21,Y,C,1,68953
2016,1,01,117,5,722513,722,7225,72251,72,1026,15,11,10,20,Y,C,1,68954
2016,1,01,117,5,722513,722,7225,72251,72,1026,48,50,47,57,Y,C,1,68955
2016,1,01,117,5,722513,722,7225,72251,72,1026,8,9,13,23,Y,C,1,68956
2016,1,01,117,5,722513,722,7225,72251,72,1026,23,21,25,35,Y,C,1,68957
2016,1,01,117,5,722513,722,7225,72251,72,1026,29,28,27,37,Y,C,1,68958
2016,1,01,117,5,722513,722,7225,72251,72,1026,38,47,42,52,Y,C,1,68959
2016,1,01,117,5,722513,722,7225,72251,72,1026,2,1,1,11,Y,C,1,68960
2016,1,01,117,5,722513,722,7225,72251,72,1026,16,18,23,33,Y,C,1,68961
2016,1,01,117,5,722513,722,7225,72251,72,1026,37,29,27,37,Y,C,1,68962
2016,1,01,117,5,722513,722,7225,72251,72,1026,27,17,16,26,Y,C,1,68963
2016,1,01,117,5,722513,722,7225,72251,72,1026,35,32,34,44,Y,C,1,68964
2016,1,01,117,5,722513,722,7225,72251,72,1026,15,24,21,31,Y,C,1,68965
2016,1,01,117,5,722513,722,7225,72251,72,1026,9,9,10,20,Y,C,1,68966
2016,1,01,117,5,722513,722,7225,72251,72,1026,8,9,7,17,Y,C,1,68967
2016,1,01,117,5,722513,722,7225,72251,72,1026,10,8,9,19,Y,C,1,68968
2016,1,01,117,5,722513,722,7225,72251,72,1026,27,32,30,40,Y,C,1,68969
2016,1,01,117,5,722513,722,7225,72251,72,1026,25,29,27,37,Y,C,1,68970
2016,1,01,117,5,722513,722,7225,72251,72,1026,6,4,5,15,Y,C,1,68971
2016,1,01,117,5,722513,722,7225,72251,72,1026,10,14,12,22,Y,C,1,68972
2016,1,01,117,5,722513,722,7225,72251,72,1026,19,20,14,24,Y,C,1,68973
2016,1,01,117,5,722513,722,7225,72251,72,1026,21,22,21,31,Y,C,1,68974
2016,1,01,117,5,722514,722,7225,72251,72,1026,8,11,10,20,Y,C,1,68975
2016,1,01,117,5,722514,722,7225,72251,72,1026,1,2,3,13,Y,C,1,68976
2016,1,01,117,5,722514,722,7225,72251,72,1026,10,9,9,19,Y,C,1,68977
2016,1,01,117,5,722514,722,7225,72251,72,1026,11,11,16,26,Y,C,1,68978
2016,1,01,117,5,722514,722,7225,72251,72,1026,17,15,17,27,Y,C,1,68979
2016,1,01,117,5,722514,722,7225,72251,72,1026,14,19,15,25,Y,C,1,68980
2016,1,01,117,5,722515,722,7225,72251,72,1026,15,18,17,27,Y,C,1,68981
2016,1,01,117,5,722515,722,7225,72251,72,1026,19,20,20,30,Y,C,1,68982
2016,1,01,117,5,722515,722,7225,72251,72,1026,9,11,12,22,Y,C,1,68983
2016,1,01,117,5,722515,722,7225,72251,72,1026,11,9,9,19,Y,C,1,68984
2016,1,01,117,5,722515,722,7225,72251,72,1026,5,5,8,18,Y,C,1,68985
2016,1,01,117,5,722515,722,7225,72251,72,1026,7,6,6,16,Y,C,1,68986
2016,1,01,117,5,722515,722,7225,72251,72,1026,4,6,8,18,Y,C,1,68987
2016,1,01,117,5,722515,722,7225,72251,72,1026,7,6,7,17,Y,C,1,68988
2016,1,01,117,5,722515,722,7225,72251,72,1026,5,5,6,16,Y,C,1,68989
2016,1,01,117,5,722515,722,7225,72251,72,1026,8,8,10,20,Y,C,1,68990
2016,1,01,117,5,722515,722,7225,72251,72,1026,5,5,5,15,Y,C,1,68991
2016,1,01,117,5,722515,722,7225,72251,72,1026,4,4,4,14,Y,C,1,68992
2016,1,01,117,5,722515,722,7225,72251,72,1026,5,7,9,19,Y,C,1,68993
2016,1,01,117,5,722515,722,7225,72251,72,1026,9,11,10,20,Y,C,1,68994
2016,1,01,117,5,722515,722,7225,72251,72,1026,13,11,14,24,Y,C,1,68995
2016,1,01,117,5,722515,722,7225,72251,72,1026,9,7,8,18,Y,C,1,68996
2016,1,01,117,5,722515,722,7225,72251,72,1026,3,5,4,14,Y,C,1,68997
2016,1,01,117,5,722515,722,7225,72251,72,1026,4,5,3,13,Y,C,1,68998
2016,1,01,117,5,722515,722,7225,72251,72,1026,9,14,13,23,Y,C,1,68999
2016,1,01,117,5,722515,722,7225,72251,72,1026,3,2,3,13,Y,C,1,69000
2016,1,01,117,5,722515,722,7225,72251,72,1026,9,10,9,19,Y,C,1,69001
2016,1,01,117,5,722515,722,7225,72251,72,1026,28,26,27,37,Y,C,1,69002
2016,1,01,117,5,722515,722,7225,72251,72,1026,7,7,9,19,Y,C,1,69003
2016,1,01,117,5,811111,811,8111,81111,81,1027,5,4,4,14,Y,C,1,69004
2016,1,01,117,5,811111,811,8111,81111,81,1027,2,2,2,12,Y,C,1,69005
2016,1,01,117,5,811111,811,8111,81111,81,1027,1,1,1,11,Y,C,1,69006
2016,1,01,117,5,811111,811,8111,81111,81,1027,7,6,8,18,Y,C,1,69007
2016,1,01,117,5,811111,811,8111,81111,81,1027,2,2,2,12,Y,C,1,69008
2016,1,01,117,5,811111,811,8111,81111,81,1027,4,5,4,14,Y,C,1,69009
2016,1,01,117,5,811111,811,8111,81111,81,1027,7,8,7,17,Y,C,1,69010
2016,1,01,117,5,811111,811,8111,81111,81,1027,7,6,5,15,Y,C,1,69011
2016,1,01,117,5,811111,811,8111,81111,81,1027,10,11,11,21,Y,C,1,69012
2016,1,01,117,5,811111,811,8111,81111,81,1027,5,5,4,14,Y,C,1,69013
2016,1,01,117,5,811111,811,8111,81111,81,1027,2,2,2,12,Y,C,1,69014
2016,1,01,117,5,811111,811,8111,81111,81,1027,8,6,9,19,Y,C,1,69015
2016,1,01,117,5,811111,811,8111,81111,81,1027,7,7,7,17,Y,C,1,69016
2016,1,01,117,5,811111,811,8111,81111,81,1027,1,1,1,11,Y,C,1,69017
2016,1,01,117,5,811111,811,8111,81111,81,1027,4,3,3,13,Y,C,1,69018
2016,1,01,117,5,811111,811,8111,81111,81,1027,2,2,2,12,Y,C,1,69019
2016,1,01,117,5,811111,811,8111,81111,81,1027,3,3,2,12,Y,C,1,69020
2016,1,01,117,5,811111,811,8111,81111,81,1027,9,9,11,21,Y,C,1,69021
2016,1,01,117,5,811111,811,8111,81111,81,1027,8,8,7,17,Y,C,1,69022
2016,1,01,117,5,811111,811,8111,81111,81,1027,2,2,3,13,Y,C,1,69023
2016,1,01,117,5,811111,811,8111,81111,81,1027,4,3,3,13,Y,C,1,69024
2016,1,01,117,5,811111,811,8111,81111,81,1027,6,8,7,17,Y,C,1,69025
2016,1,01,117,5,811111,811,8111,81111,81,1027,4,6,4,14,Y,C,1,69026
2016,1,01,117,5,811111,811,8111,81111,81,1027,3,4,4,14,Y,C,1,69027
2016,1,01,117,5,811111,811,8111,81111,81,1027,2,3,3,13,Y,C,1,69028
2016,1,01,117,5,811111,811,8111,81111,81,1027,7,5,4,14,Y,C,1,69029
2016,1,01,117,5,811111,811,8111,81111,81,1027,8,7,7,17,Y,C,1,69030
2016,1,01,117,5,811111,811,8111,81111,81,1027,3,2,2,12,Y,C,1,69031
2016,1,01,117,5,811111,811,8111,81111,81,1027,3,4,3,13,Y,C,1,69032
2016,1,01,117,5,811111,811,8111,81111,81,1027,10,7,8,18,Y,C,1,69033
2016,1,01,117,5,811111,811,8111,81111,81,1027,11,9,9,19,Y,C,1,69034
2016,1,01,117,5,811111,811,8111,81111,81,1027,2,1,2,12,Y,C,1,69035
2016,1,01,117,5,811111,811,8111,81111,81,1027,3,2,3,13,Y,C,1,69036
2016,1,01,117,5,811111,811,8111,81111,81,1027,3,3,3,13,Y,C,1,69037
2016,1,01,117,5,811112,811,8111,81111,81,1027,5,4,3,13,Y,C,1,69038
2016,1,01,117,5,811113,811,8111,81111,81,1027,2,2,1,11,Y,C,1,69039
2016,1,01,117,5,811113,811,8111,81111,81,1027,6,6,6,16,Y,C,1,69040
2016,1,01,117,5,811113,811,8111,81111,81,1027,1,1,1,11,Y,C,1,69041
2016,1,01,117,5,811118,811,8111,81111,81,1027,1,1,0,10,Y,C,1,69042
2016,1,01,117,5,811121,811,8111,81112,81,1027,13,12,13,23,Y,C,1,69043
2016,1,01,117,5,811121,811,8111,81112,81,1027,5,7,7,17,Y,C,1,69044
2016,1,01,117,5,811121,811,8111,81112,81,1027,7,8,8,18,Y,C,1,69045
2016,1,01,117,5,811121,811,8111,81112,81,1027,8,8,11,21,Y,C,1,69046
2016,1,01,117,5,811121,811,8111,81112,81,1027,10,10,10,20,Y,C,1,69047
2016,1,01,117,5,811121,811,8111,81112,81,1027,2,3,4,14,Y,C,1,69048
2016,1,01,117,5,811121,811,8111,81112,81,1027,14,12,14,24,Y,C,1,69049
2016,1,01,117,5,811121,811,8111,81112,81,1027,4,4,4,14,Y,C,1,69050
2016,1,01,117,5,811121,811,8111,81112,81,1027,7,9,8,18,Y,C,1,69051
2016,1,01,117,5,811121,811,8111,81112,81,1027,9,10,8,18,Y,C,1,69052
2016,1,01,117,5,811121,811,8111,81112,81,1027,5,5,4,14,Y,C,1,69053
2016,1,01,117,5,811121,811,8111,81112,81,1027,7,8,8,18,Y,C,1,69054
2016,1,01,117,5,811121,811,8111,81112,81,1027,8,7,7,17,Y,C,1,69055
2016,1,01,117,5,811121,811,8111,81112,81,1027,16,15,13,23,Y,C,1,69056
2016,1,01,117,5,811121,811,8111,81112,81,1027,2,3,3,13,Y,C,1,69057
2016,1,01,117,5,811121,811,8111,81112,81,1027,8,8,8,18,Y,C,1,69058
2016,1,01,117,5,811121,811,8111,81112,81,1027,13,11,12,22,Y,C,1,69059
2016,1,01,117,5,811121,811,8111,81112,81,1027,6,4,6,16,Y,C,1,69060
2016,1,01,117,5,811121,811,8111,81112,81,1027,16,13,15,25,Y,C,1,69061
2016,1,01,117,5,811121,811,8111,81112,81,1027,7,7,5,15,Y,C,1,69062
2016,1,01,117,5,811121,811,8111,81112,81,1027,8,8,8,18,Y,C,1,69063
2016,1,01,117,5,811121,811,8111,81112,81,1027,1,2,1,11,Y,C,1,69064
2016,1,01,117,5,811121,811,8111,81112,81,1027,4,3,2,12,Y,C,1,69065
2016,1,01,117,5,811121,811,8111,81112,81,1027,4,4,4,14,Y,C,1,69066
2016,1,01,117,5,811121,811,8111,81112,81,1027,5,5,5,15,Y,C,1,69067
2016,1,01,117,5,811121,811,8111,81112,81,1027,11,11,9,19,Y,C,1,69068
2016,1,01,117,5,811121,811,8111,81112,81,1027,7,6,6,16,Y,C,1,69069
2016,1,01,117,5,811121,811,8111,81112,81,1027,2,4,2,12,Y,C,1,69070
2016,1,01,117,5,811122,811,8111,81112,81,1027,1,2,2,12,Y,C,1,69071
2016,1,01,117,5,811122,811,8111,81112,81,1027,3,3,2,12,Y,C,1,69072
2016,1,01,117,5,811122,811,8111,81112,81,1027,7,8,6,16,Y,C,1,69073
2016,1,01,117,5,811122,811,8111,81112,81,1027,1,1,1,11,Y,C,1,69074
2016,1,01,117,5,811191,811,8111,81119,81,1027,9,9,7,17,Y,C,1,69075
2016,1,01,117,5,811191,811,8111,81119,81,1027,15,15,12,22,Y,C,1,69076
2016,1,01,117,5,811191,811,8111,81119,81,1027,10,9,8,18,Y,C,1,69077
2016,1,01,117,5,811191,811,8111,81119,81,1027,9,8,6,16,Y,C,1,69078
2016,1,01,117,5,811191,811,8111,81119,81,1027,8,7,7,17,Y,C,1,69079
2016,1,01,117,5,811191,811,8111,81119,81,1027,13,12,10,20,Y,C,1,69080
2016,1,01,117,5,811191,811,8111,81119,81,1027,10,10,7,17,Y,C,1,69081
2016,1,01,117,5,811192,811,8111,81119,81,1027,17,21,18,28,Y,C,1,69082
2016,1,01,117,5,811192,811,8111,81119,81,1027,18,18,20,30,Y,C,1,69083
2016,1,01,117,5,811192,811,8111,81119,81,1027,9,8,12,22,Y,C,1,69084
2016,1,01,117,5,811192,811,8111,81119,81,1027,12,12,18,28,Y,C,1,69085
2016,1,01,117,5,811192,811,8111,81119,81,1027,2,4,4,14,Y,C,1,69086
2016,1,01,117,5,811192,811,8111,81119,81,1027,3,5,4,14,Y,C,1,69087
2016,1,01,117,5,811192,811,8111,81119,81,1027,8,11,9,19,Y,C,1,69088
2016,1,01,117,5,811192,811,8111,81119,81,1027,14,14,11,21,Y,C,1,69089
2016,1,01,117,5,811192,811,8111,81119,81,1027,7,7,3,13,Y,C,1,69090
2016,1,01,117,5,811192,811,8111,81119,81,1027,12,13,14,24,Y,C,1,69091
2016,1,01,117,5,811192,811,8111,81119,81,1027,4,3,4,14,Y,C,1,69092
2016,1,01,117,5,811192,811,8111,81119,81,1027,8,6,7,17,Y,C,1,69093
2016,1,01,117,5,811192,811,8111,81119,81,1027,6,7,7,17,Y,C,1,69094
2016,1,01,117,5,811192,811,8111,81119,81,1027,19,16,21,31,Y,C,1,69095
2016,1,01,117,5,811198,811,8111,81119,81,1027,1,0,0,10,Y,C,1,69096
2016,1,01,117,5,811211,811,8112,81121,81,1027,2,1,0,10,Y,C,1,69097
2016,1,01,117,5,811212,811,8112,81121,81,1027,1,1,1,11,Y,C,1,69098
2016,1,01,117,5,811212,811,8112,81121,81,1027,1,1,1,11,Y,C,1,69099
2016,1,01,117,5,811212,811,8112,81121,81,1027,2,1,2,12,Y,C,1,69100
2016,1,01,117,5,811212,811,8112,81121,81,1027,4,4,4,14,Y,C,1,69101
2016,1,01,117,5,811212,811,8112,81121,81,1027,3,3,2,12,Y,C,1,69102
2016,1,01,117,5,811219,811,8112,81121,81,1027,2,2,1,11,Y,C,1,69103
2016,1,01,117,5,811219,811,8112,81121,81,1027,4,3,3,13,Y,C,1,69104
2016,1,01,117,5,811219,811,8112,81121,81,1027,6,7,7,17,Y,C,1,69105
2016,1,01,117,5,811219,811,8112,81121,81,1027,5,6,7,17,Y,C,1,69106
2016,1,01,117,5,811219,811,8112,81121,81,1027,4,3,3,13,Y,C,1,69107
2016,1,01,117,5,811219,811,8112,81121,81,1027,3,3,2,12,Y,C,1,69108
2016,1,01,117,5,811219,811,8112,81121,81,1027,6,4,6,16,Y,C,1,69109
2016,1,01,117,5,811411,811,8114,81141,81,1027,5,3,4,14,Y,C,1,69110
2016,1,01,117,5,811420,811,8114,81142,81,1027,0,0,0,10,Y,C,1,69111
2016,1,01,117,5,811420,811,8114,81142,81,1027,0,0,0,10,Y,C,1,69112
2016,1,01,117,5,811490,811,8114,81149,81,1027,6,4,5,15,Y,C,1,69113
2016,1,01,117,5,811490,811,8114,81149,81,1027,1,1,1,11,Y,C,1,69114
2016,1,01,117,5,811490,811,8114,81149,81,1027,5,5,4,14,Y,C,1,69115
2016,1,01,117,5,811490,811,8114,81149,81,1027,2,1,3,13,Y,C,1,69116
2016,1,01,117,5,811490,811,8114,81149,81,1027,3,3,3,13,Y,C,1,69117
2016,1,01,117,5,811490,811,8114,81149,81,1027,2,2,2,12,Y,C,1,69118
2016,1,01,117,5,812111,812,8121,81211,81,1027,1,2,2,12,Y,C,1,69119
2016,1,01,117,5,812111,812,8121,81211,81,1027,11,12,13,23,Y,C,1,69120
2016,1,01,117,5,812112,812,8121,81211,81,1027,3,3,3,13,Y,C,1,69121
2016,1,01,117,5,812112,812,8121,81211,81,1027,8,11,10,20,Y,C,1,69122
2016,1,01,117,5,812112,812,8121,81211,81,1027,4,4,4,14,Y,C,1,69123
2016,1,01,117,5,812112,812,8121,81211,81,1027,1,2,2,12,Y,C,1,69124
2016,1,01,117,5,812112,812,8121,81211,81,1027,7,6,7,17,Y,C,1,69125
2016,1,01,117,5,812112,812,8121,81211,81,1027,2,3,3,13,Y,C,1,69126
2016,1,01,117,5,812112,812,8121,81211,81,1027,12,11,13,23,Y,C,1,69127
2016,1,01,117,5,812112,812,8121,81211,81,1027,5,5,6,16,Y,C,1,69128
2016,1,01,117,5,812112,812,8121,81211,81,1027,4,4,4,14,Y,C,1,69129
2016,1,01,117,5,812112,812,8121,81211,81,1027,3,4,3,13,Y,C,1,69130
2016,1,01,117,5,812112,812,8121,81211,81,1027,3,4,3,13,Y,C,1,69131
2016,1,01,117,5,812112,812,8121,81211,81,1027,4,7,5,15,Y,C,1,69132
2016,1,01,117,5,812112,812,8121,81211,81,1027,1,2,2,12,Y,C,1,69133
2016,1,01,117,5,812112,812,8121,81211,81,1027,14,14,14,24,Y,C,1,69134
2016,1,01,117,5,812112,812,8121,81211,81,1027,4,5,5,15,Y,C,1,69135
2016,1,01,117,5,812112,812,8121,81211,81,1027,4,5,4,14,Y,C,1,69136
2016,1,01,117,5,812112,812,8121,81211,81,1027,10,9,8,18,Y,C,1,69137
2016,1,01,117,5,812112,812,8121,81211,81,1027,4,6,5,15,Y,C,1,69138
2016,1,01,117,5,812112,812,8121,81211,81,1027,6,6,6,16,Y,C,1,69139
2016,1,01,117,5,812112,812,8121,81211,81,1027,3,3,3,13,Y,C,1,69140
2016,1,01,117,5,812112,812,8121,81211,81,1027,2,2,2,12,Y,C,1,69141
2016,1,01,117,5,812112,812,8121,81211,81,1027,5,5,5,15,Y,C,1,69142
2016,1,01,117,5,812112,812,8121,81211,81,1027,7,7,8,18,Y,C,1,69143
2016,1,01,117,5,812112,812,8121,81211,81,1027,11,11,12,22,Y,C,1,69144
2016,1,01,117,5,812112,812,8121,81211,81,1027,4,5,3,13,Y,C,1,69145
2016,1,01,117,5,812112,812,8121,81211,81,1027,11,10,10,20,Y,C,1,69146
2016,1,01,117,5,812112,812,8121,81211,81,1027,5,4,6,16,Y,C,1,69147
2016,1,01,117,5,812112,812,8121,81211,81,1027,1,2,2,12,Y,C,1,69148
2016,1,01,117,5,812112,812,8121,81211,81,1027,2,2,2,12,Y,C,1,69149
2016,1,01,117,5,812112,812,8121,81211,81,1027,6,5,6,16,Y,C,1,69150
2016,1,01,117,5,812112,812,8121,81211,81,1027,4,3,4,14,Y,C,1,69151
2016,1,01,117,5,812112,812,8121,81211,81,1027,2,2,3,13,Y,C,1,69152
2016,1,01,117,5,812112,812,8121,81211,81,1027,7,7,9,19,Y,C,1,69153
2016,1,01,117,5,812112,812,8121,81211,81,1027,6,5,5,15,Y,C,1,69154
2016,1,01,117,5,812112,812,8121,81211,81,1027,2,2,2,12,Y,C,1,69155
2016,1,01,117,5,812112,812,8121,81211,81,1027,14,13,11,21,Y,C,1,69156
2016,1,01,117,5,812112,812,8121,81211,81,1027,12,13,14,24,Y,C,1,69157
2016,1,01,117,5,812112,812,8121,81211,81,1027,8,9,8,18,Y,C,1,69158
2016,1,01,117,5,812112,812,8121,81211,81,1027,5,5,4,14,Y,C,1,69159
2016,1,01,117,5,812112,812,8121,81211,81,1027,9,8,8,18,Y,C,1,69160
2016,1,01,117,5,812112,812,8121,81211,81,1027,3,3,3,13,Y,C,1,69161
2016,1,01,117,5,812112,812,8121,81211,81,1027,6,7,6,16,Y,C,1,69162
2016,1,01,117,5,812112,812,8121,81211,81,1027,8,8,8,18,Y,C,1,69163
2016,1,01,117,5,812112,812,8121,81211,81,1027,3,3,3,13,Y,C,1,69164
2016,1,01,117,5,812112,812,8121,81211,81,1027,4,3,3,13,Y,C,1,69165
2016,1,01,117,5,812112,812,8121,81211,81,1027,3,3,4,14,Y,C,1,69166
2016,1,01,117,5,812112,812,8121,81211,81,1027,7,7,7,17,Y,C,1,69167
2016,1,01,117,5,812112,812,8121,81211,81,1027,7,7,7,17,Y,C,1,69168
2016,1,01,117,5,812112,812,8121,81211,81,1027,2,1,2,12,Y,C,1,69169
2016,1,01,117,5,812112,812,8121,81211,81,1027,6,7,7,17,Y,C,1,69170
2016,1,01,117,5,812113,812,8121,81211,81,1027,1,1,0,10,Y,C,1,69171
2016,1,01,117,5,812113,812,8121,81211,81,1027,1,1,1,11,Y,C,1,69172
2016,1,01,117,5,812113,812,8121,81211,81,1027,2,3,3,13,Y,C,1,69173
2016,1,01,117,5,812113,812,8121,81211,81,1027,4,4,4,14,Y,C,1,69174
2016,1,01,117,5,812113,812,8121,81211,81,1027,2,2,2,12,Y,C,1,69175
2016,1,01,117,5,812113,812,8121,81211,81,1027,3,3,3,13,Y,C,1,69176
2016,1,01,117,5,812113,812,8121,81211,81,1027,2,2,2,12,Y,C,1,69177
2016,1,01,117,5,812191,812,8121,81219,81,1027,12,11,14,24,Y,C,1,69178
2016,1,01,117,5,812191,812,8121,81219,81,1027,5,5,4,14,Y,C,1,69179
2016,1,01,117,5,812191,812,8121,81219,81,1027,15,16,14,24,Y,C,1,69180
2016,1,01,117,5,812191,812,8121,81219,81,1027,5,4,5,15,Y,C,1,69181
2016,1,01,117,5,812199,812,8121,81219,81,1027,9,5,8,18,Y,C,1,69182
